"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Stx7",-0.319053582730013,7.91277055423394,-3.42128314795576,0.000705331469813569,0.00237107318756507,-0.562037407706868,"Glutamatergic","Stx7"
"4930480K23Rik",-0.318845435710518,7.57749257006378,-5.25862675211417,2.68196634282888e-07,1.11548530554846e-05,6.53193698129511,"Glutamatergic","4930480K23Rik"
"Nell1",0.31883026033953,7.79081802771761,4.10267116743301,5.20358496607584e-05,0.00024392736402579,1.71685758430404,"Glutamatergic","Nell1"
"Serinc3",-0.318163908883666,7.89632337077593,-3.26050719696523,0.0012336669104305,0.00382330279713297,-1.03771244416254,"Glutamatergic","Serinc3"
"Marcks",-0.316978842896828,7.78356776387319,-3.96976827090402,8.91369040116893e-05,0.000388008534135094,1.2368675625905,"Glutamatergic","Marcks"
"Bag4",-0.316271769963723,7.84308429362276,-3.48858853010631,0.000554582995839122,0.00192996455465262,-0.357235755666814,"Glutamatergic","Bag4"
"Neurod2",-0.315993471731561,7.84915706081454,-3.03453552428694,0.00260939696054262,0.0072794166061064,-1.68244004717072,"Glutamatergic","Neurod2"
"Zfp809",-0.315205013436974,7.62859305338652,-4.32877179375273,2.01584239311487e-05,0.000110965629895084,2.56547119415668,"Glutamatergic","Zfp809"
"Clint1",-0.313502372110013,7.6066689183326,-4.66101997655291,4.64890417015746e-06,3.98663162500865e-05,3.90298072778139,"Glutamatergic","Clint1"
"Psip1",-0.312615423355874,8.88115944967677,-2.52638754295662,0.0120130137136304,0.0273130966521762,-2.90294802065651,"Glutamatergic","Psip1"
"Myo18a",0.312295475035055,7.79414670207907,3.50198281667346,0.000528432571612036,0.00185385779947954,-0.329782085903838,"Glutamatergic","Myo18a"
"Zmiz2",-0.312187882616373,7.6377640082735,-4.75595521172703,3.00909305684928e-06,3.10048188726724e-05,4.29995617196882,"Glutamatergic","Zmiz2"
"Tmx1",-0.312186080775513,7.87242900231889,-3.45362294545646,0.000628667926674059,0.00214917728171554,-0.462989275687635,"Glutamatergic","Tmx1"
"Numbl",-0.311760506472827,7.66486243779808,-4.85198506325122,1.92431241803045e-06,2.32052219845048e-05,4.70418851968273,"Glutamatergic","Numbl"
"Siah1a",-0.31161011125695,7.64545503380621,-4.43218150539801,1.28885062098965e-05,7.89065968542689e-05,2.97354010299866,"Glutamatergic","Siah1a"
"Pfdn5",-0.31131582903936,8.07416950444442,-3.09421066366231,0.00214999348629481,0.00616364955066292,-1.49890918888582,"Glutamatergic","Pfdn5"
"Bpnt1",-0.311294622682055,7.63770939163471,-4.09084739663652,5.4619775507777e-05,0.000254259113049797,1.66337353544337,"Glutamatergic","Bpnt1"
"B830012L14Rik",-0.311287423670294,7.87436626007412,-3.24259844946163,0.00131117951863325,0.00401869426152291,-1.08569521001553,"Glutamatergic","B830012L14Rik"
"Erlin1",-0.311133909129236,7.71667733250113,-4.57756477696013,6.77507232921452e-06,5.04346446756787e-05,3.5509728389639,"Glutamatergic","Erlin1"
"Anapc1",-0.309518418237445,7.96855964992756,-2.57049346706189,0.010613746219915,0.0245140077399261,-2.79913215222536,"Glutamatergic","Anapc1"
"Rnf187",-0.307920647023736,7.93196631939526,-3.74522601203813,0.000214199890236957,0.000834359572446813,0.44909321086342,"Glutamatergic","Rnf187"
"Mtmr6",-0.307826293451592,7.86933014122246,-3.68285202620971,0.000271271724808366,0.00102863890705083,0.257509936109122,"Glutamatergic","Mtmr6"
"Mrps17",-0.30724715688317,8.13870094323076,-2.6829142691901,0.00768304112891814,0.0185299095138723,-2.51315402970516,"Glutamatergic","Mrps17"
"Bmt2",-0.307090036838086,7.75645188742637,-3.53682039194154,0.000465722210144512,0.00165555138149874,-0.217203569372639,"Glutamatergic","Bmt2"
"Fam193a",-0.307031855699618,7.7839268919171,-4.11560203183435,4.93433557734199e-05,0.000233012049521435,1.7565263673416,"Glutamatergic","Fam193a"
"Crhr1",-0.306717511470738,7.67446156526723,-3.86011983391855,0.000137475526246791,0.000567317726585693,0.84119764018889,"Glutamatergic","Crhr1"
"Scaf4",-0.305922299281209,7.75382302922367,-4.02581528901199,7.11600820215519e-05,0.000319244682414787,1.43670393189701,"Glutamatergic","Scaf4"
"Ndufa2",-0.305688827880013,7.96434009499012,-2.96040009056856,0.0033052498244078,0.00889861005934913,-1.85437570590527,"Glutamatergic","Ndufa2"
"Jmjd1c",-0.305325078486087,8.55804243224117,-2.64221972215611,0.0086471116517628,0.0204879681507949,-2.64118040811196,"Glutamatergic","Jmjd1c"
"Scamp2",-0.305004927418482,7.56263674276073,-6.12442572861117,2.7044341863058e-09,1.11548530554846e-05,10.8088417612474,"Glutamatergic","Scamp2"
"Fam13a",-0.304857677521606,7.76747150337243,-3.32582419341208,0.000985571277028309,0.0031574306969027,-0.872534335762421,"Glutamatergic","Fam13a"
"Ogfod1",-0.304796502888588,8.02786544454801,-3.35835606150285,0.000880123636594587,0.00286765665528185,-0.760084627852659,"Glutamatergic","Ogfod1"
