"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Tmem11",0.117205859134927,7.74765223799457,9.80948049635406,1.35677391834403e-22,1.82518277715196e-22,39.8556254545403,"Glutamatergic","Tmem11"
"Dyrk2",0.117195582469148,7.79112384214215,7.83950894528986,5.07958850494096e-15,6.23144651084271e-15,22.7088193446861,"Glutamatergic","Dyrk2"
"Asap1",0.117193354694249,8.71373789485676,4.80302289433778,1.59005758780486e-06,1.74313412503168e-06,4.47915777856488,"Glutamatergic","Asap1"
"Mcfd2",0.117167965311634,7.70729358629196,10.8733765294783,2.35214179128394e-27,3.33102062383078e-27,50.6611460025016,"Glutamatergic","Mcfd2"
"Arhgef17",0.11714393867774,7.79599244581958,8.34956422720895,7.94963633943298e-17,9.95604032269921e-17,26.8047082603926,"Glutamatergic","Arhgef17"
"Prr14l",0.117128033252884,7.90906538507267,7.4891322998798,7.63897241872544e-14,9.2243910625012e-14,20.1981556712186,"Glutamatergic","Prr14l"
"Ckmt1",0.117125783952625,8.03753718648871,6.57996208285231,4.9887662289032e-11,5.8118318707836e-11,14.0198542711159,"Glutamatergic","Ckmt1"
"Zer1",0.117083338213297,8.15390940947456,5.53667617820309,3.17602239843724e-08,3.56290166326247e-08,7.87922166048593,"Glutamatergic","Zer1"
"Ncoa1",0.117066850017133,7.78673247474667,8.2310258738832,2.13622310623841e-16,2.66320169105971e-16,25.8197641946247,"Glutamatergic","Ncoa1"
"Tub",0.117033000408822,8.10184208518692,6.18935356732152,6.32558840150664e-10,7.26130525158872e-10,11.6191354732208,"Glutamatergic","Tub"
"Nol11",0.117030568222281,7.8484510522751,7.36637554778226,1.92009511778442e-13,2.30584871273601e-13,19.2121580589442,"Glutamatergic","Nol11"
